Node ID,Node OSMID,X,Y,Node Weight,Number Deliveries
0,31258718.0,-204.54174249392236,-3247.3177314568698,0.00011827564066671465,138
0,31258723.0,-192.51949545654588,-3256.7254764306936,0.00011828429350457161,114
0,31236895.0,-214.24452159598877,-3258.22114324369,0.0001653038144192638,171
0,31296491.0,-203.4151569461019,-3259.2301394532406,0.0001653038144192638,199
0,21291894.0,-213.58678122447964,-3265.0494625764777,5.366490038883344e-05,48
0,31258724.0,-192.07449535985688,-3260.730903277922,5.366490038883344e-05,43
0,31259189.0,-191.43456894586507,-3266.6797689511523,5.366490038883344e-05,67
0,31259190.0,-191.73279869173075,-3264.025406788406,5.366490038883344e-05,62
0,31259191.0,-191.02421719105587,-3270.7737057132717,5.366490038883344e-05,59
0,31296495.0,-201.10737400200196,-3279.5772499987906,5.366490038883344e-05,66
0,31296496.0,-201.00275498588599,-3280.6265569047764,5.366490038883344e-05,54
0,31296499.0,-201.41832317317494,-3276.8064347154905,5.366490038883344e-05,63
0,31296503.0,-202.25867415522225,-3269.6360272808433,5.366490038883344e-05,60
0,31296504.0,-202.67534162530046,-3266.0716118820956,5.366490038883344e-05,46
0,31296506.0,-203.08611625546837,-3262.495190690685,5.366490038883344e-05,45
0,31296507.0,-195.56407129918534,-3280.101577838762,5.366490038883344e-05,54
0,31296498.0,-212.5218337938595,-3275.7092123011753,0.00017537571768475914,173
0,31296501.0,-212.91950826444372,-3272.165363944593,0.0001753843705226161,169
0,31296502.0,-213.21530120564057,-3268.5963783197317,0.00017537571768475914,204
0,31296497.0,-212.1593808378375,-3279.4417013428388,0.00015518864696448367,147
0,31296508.0,-205.73078178446758,-3280.1994491448104,0.00015517999412662672,159
0,32867550.0,-225.8190313824607,-3285.1726584925445,0.00017208763929911632,195
0,32867941.0,-231.24757801632768,-3284.5754329115443,0.00017208763929911632,154
0,32868246.0,-219.82560126440603,-3285.8601397368852,0.00017208763929911632,154
0,31362060.0,-239.52830762901522,-3268.803765316664,0.0001878877212259157,218
0,31362063.0,-239.95581748953828,-3275.020896531564,0.0001878877212259157,191
0,31361933.0,-235.87906247263163,-3261.5557173653924,0.00015542227358662146,156
0,31361978.0,-249.22515096490952,-3260.01128935806,0.00015542227358662146,147
0,31362018.0,-240.09393497169003,-3265.0304579858966,0.00015542227358662146,145
0,31361920.0,-235.0476323022176,-3269.2442683664012,0.00016616909820495928,154
0,31361919.0,-246.5518360668757,-3268.067719164444,5.0272987948907174e-05,42
0,31361922.0,-243.49380093994841,-3268.392576402506,5.0272987948907174e-05,46
0,31361929.0,-233.9891596843845,-3278.8882605345843,5.0272987948907174e-05,57
0,31361932.0,-256.00165626732905,-3259.3877463269787,5.0272987948907174e-05,39
0,31362066.0,-252.85417314123242,-3265.6394959642485,5.0272987948907174e-05,49
0,31362068.0,-253.7694833255773,-3259.6103795841473,5.0272987948907174e-05,48
0,31362107.0,-255.07766026822628,-3265.4595669543255,5.0272987948907174e-05,47
0,31362108.0,-246.7803974344106,-3266.001648002737,5.0272987948907174e-05,45
0,32188011.0,-255.5740778567033,-3281.9421902675354,0.0001413181478797852,154
0,32441282.0,-182.69648033516933,-3310.068039467807,0.00020036511341564448,177
0,32441334.0,-194.05095369422452,-3308.763178782785,0.00020036511341564448,211
0,32441343.0,-198.58727126153553,-3308.2556621348403,0.00020036511341564448,176
0,32441287.0,-182.3940964311414,-3314.045502270086,0.00019806345854569453,204
0,32441273.0,-171.24741549725422,-3315.333919091784,0.0001524283916881151,149
0,32441437.0,-166.97611810066428,-3307.9312835419364,0.0001524283916881151,172
0,32441247.0,-157.45120753047468,-3313.261112055324,0.00015828636291727349,159
0,32441481.0,-156.71600942236273,-3300.6894646462624,0.00015827771007941653,158
0,32441262.0,-172.4172453912861,-3294.9361723512347,0.0001070009929391026,119
0,32441434.0,-167.23040652474538,-3299.326186377463,0.0001070009929391026,105
0,32441456.0,-172.5407955778992,-3298.4750336953707,0.0001070009929391026,108
0,32441478.0,-167.24221663012213,-3304.6044410651807,0.0001070009929391026,115
0,20964463.0,-139.18290510195584,-3295.8085375810497,0.0001357284146241924,149
0,20964535.0,-141.16765418803425,-3295.5307808176367,0.0001357284146241924,119
0,20964567.0,-146.2514876547557,-3294.867228073641,0.0001357284146241924,124
0,32441428.0,-163.7455381483578,-3292.6456413021074,0.00013574572029990633,129
0,32441431.0,-163.32440399934876,-3298.432142161246,0.0001357284146241924,151
0,32441440.0,-161.63809038865384,-3299.825444343038,0.0001357284146241924,146
0,32441487.0,-150.9990146811897,-3303.3841326277466,0.00013573706746204938,133
0,32441490.0,-148.7743943575233,-3299.996681745986,0.0001357284146241924,132
0,32441498.0,-157.27838477716887,-3296.8496831236125,0.0001357284146241924,146
0,32441501.0,-157.64399759688786,-3293.3989643194764,0.00013573706746204938,139
0,32441511.0,-163.4815969963165,-3296.091990946175,0.0001357284146241924,128
0,20953649.0,-85.38792004204697,-3335.4531331394173,1.8170959499605003e-05,12
0,20953675.0,-98.5918391584346,-3327.355368101803,1.8170959499605003e-05,16
0,20954142.0,-106.95067313039635,-3337.8686184094067,1.8170959499605003e-05,19
0,20954143.0,-111.68595398581601,-3337.2707334541265,1.8170959499605003e-05,21
0,20954163.0,-111.56359769849132,-3341.910447703587,1.8170959499605003e-05,26
0,20954348.0,-110.28446089759927,-3327.2880336364415,1.8170959499605003e-05,20
0,20954187.0,-71.9636530638927,-3360.271261777929,8.55765664052826e-05,95
0,20954206.0,-105.3171619236291,-3356.7308260294494,8.55765664052826e-05,104
0,20954232.0,-91.92702730668952,-3358.152015677694,8.55765664052826e-05,75
0,20954233.0,-97.2644974224113,-3357.632926896462,8.55765664052826e-05,83
0,20954234.0,-103.42055863707174,-3356.948727166287,8.55765664052826e-05,83
0,20954235.0,-91.41171167263064,-3362.08600348549,8.55765664052826e-05,91
0,20954241.0,-98.96075998940887,-3363.1265977196585,8.55765664052826e-05,84
0,20954310.0,-102.32825808012876,-3366.2174588046273,8.55765664052826e-05,76
0,20954311.0,-106.96811505207006,-3368.4784646049748,8.55765664052826e-05,88
0,20953656.0,-96.0710587601643,-3352.1333936073315,7.060715691275087e-05,79
0,20953650.0,-88.96937271588286,-3339.853818374727,6.242157230007166e-05,62
0,20953651.0,-91.71413766631713,-3343.392913035651,6.242157230007166e-05,49
0,20953652.0,-92.5376956135101,-3344.219167276039,6.242157230007166e-05,62
0,20953653.0,-94.43855088620239,-3346.534805744902,6.242157230007166e-05,55
0,20954018.0,-72.50477802606065,-3343.7884799664093,6.242157230007166e-05,77
0,20954021.0,-72.40917999994872,-3344.32761662294,6.242157230007166e-05,56
0,20954152.0,-89.06174246194996,-3346.1703776705667,6.242157230007166e-05,57
0,20954186.0,-72.76367700056562,-3354.2394349253673,6.242157230007166e-05,54
0,20953648.0,-82.95707051512954,-3332.7433666364764,3.2240473855013445e-05,27
0,20954026.0,-71.53634442902148,-3344.5103413768,3.2240473855013445e-05,38
0,20954030.0,-71.46495142420918,-3343.8926571248317,3.2240473855013445e-05,41
0,20954100.0,-69.29348170615049,-3342.838136149905,3.2240473855013445e-05,33
0,20954107.0,-77.81641990785693,-3340.895171640128,3.2240473855013445e-05,42
0,20954109.0,-53.05482987582445,-3352.3762251731314,3.2240473855013445e-05,38
0,20954175.0,-73.32779208186184,-3349.9668995939264,3.2240473855013445e-05,40
0,20954191.0,-62.91303647327413,-3355.2177413059626,3.2240473855013445e-05,34
0,20954207.0,-48.379981105678326,-3361.0370781959,3.2240473855013445e-05,31
0,20954218.0,-62.377288308874995,-3359.244643036076,3.2240473855013445e-05,30
0,20953452.0,-72.99909953094857,-3317.15600516177,4.496014550473695e-05,51
0,20953475.0,-65.5431981569709,-3325.856599842284,4.496014550473695e-05,41
0,20953659.0,-71.48007696279547,-3325.0101367175894,4.496014550473695e-05,52
0,20953810.0,-50.38782155522949,-3339.1259671815224,4.496014550473695e-05,43
0,20953813.0,-47.26225648225136,-3345.037350284113,4.496014550473695e-05,50
0,20953828.0,-60.8600649109585,-3329.7381255059286,4.496014550473695e-05,34
0,20953845.0,-70.80869653724994,-3330.8859664109696,4.496014550473695e-05,42
0,20954092.0,-47.5220180897918,-3346.4850046156243,4.496014550473695e-05,46
0,20954104.0,-46.38615320444387,-3346.443018370827,4.496014550473695e-05,48
0,20953473.0,-58.769846497068556,-3324.27433035776,5.298997903599097e-05,45
0,20953657.0,-63.447630048249266,-3326.187108301513,5.298997903599097e-05,47
0,20953795.0,-48.632964522942075,-3325.8855194805055,5.298997903599097e-05,52
0,20953796.0,-51.49815368919917,-3330.3678330073353,5.298997903599097e-05,58
0,20953801.0,-54.12015892310046,-3325.20146862579,5.298997903599097e-05,56
0,20953807.0,-50.76756120199116,-3331.147371027565,5.298997903599097e-05,57
0,20953837.0,-45.733472168520166,-3337.1271598163503,5.298997903599097e-05,54
0,25832087.0,-44.29059769862215,-3328.140997047933,5.298997903599097e-05,52
0,25832088.0,-45.19334213419597,-3328.3963109616298,5.298997903599097e-05,51
0,25832756.0,-24.195332881106424,-3339.34914053897,5.298997903599097e-05,60
0,25832762.0,-25.295817953840015,-3334.845057338029,5.298997903599097e-05,47
0,25832784.0,-32.036291517597874,-3329.3322204127753,5.298997903599097e-05,48
0,25832790.0,-31.429666164243372,-3338.0993530920323,5.298997903599097e-05,49
0,27459055.0,-42.159212327161185,-3337.672144645102,5.298997903599097e-05,51
0,20953448.0,-59.69706901346535,-3316.999923519113,5.6797227693051064e-05,58
0,20953450.0,-67.75860803583919,-3317.4165758532495,5.6797227693051064e-05,65
0,20953468.0,-69.60258742339329,-3313.2334638479288,5.6797227693051064e-05,49
0,20953485.0,-55.97409359491621,-3313.5250162558796,5.6797227693051064e-05,63
0,20953678.0,-48.582513378440126,-3318.4010937626635,5.6797227693051064e-05,50
0,20964448.0,-29.796558990017274,-3319.7232152300767,5.6797227693051064e-05,61
0,25832084.0,-32.87493523585135,-3321.527884146386,5.6797227693051064e-05,53
0,25832085.0,-41.596664729879194,-3326.9255554745505,5.6797227693051064e-05,71
0,25832092.0,-48.264133408289126,-3324.1631800827263,5.6797227693051064e-05,43
0,20953775.0,-60.67866864025564,-3304.6107214010144,0.0006823800990751665,669
0,25628935.0,-43.9854653884895,-3299.3278360343866,0.00034019497318403346,346
0,25813506.0,-49.87243994849632,-3301.721034807061,0.00034019497318403346,357
0,25813508.0,-50.24195190775208,-3298.582528828124,0.00034019497318403346,327
0,25813510.0,-50.88729534336426,-3293.407849934232,0.00034019497318403346,352
0,25832868.0,-49.92014342486664,-3305.973020584347,0.00034019497318403346,368
0,25813496.0,-63.57171459530946,-3280.0063528582923,0.00031774951178309283,343
0,32756002.0,-65.65068719180454,-3261.857445593957,0.0002270677710422069,231
0,32757772.0,-70.02822558216712,-3261.2910279984726,0.00047163158023117634,517
0,32759204.0,-73.05302703477992,-3260.8965997776368,0.00047163158023117634,453
0,32759206.0,-77.599888597465,-3260.320317930764,0.00047164023306903326,440
0,32755981.0,-68.00927133198275,-3279.4585561555896,0.00034855361455385175,345
0,32757779.0,-76.2973247918967,-3271.288038426732,0.00034855361455385175,360
0,32757786.0,-77.08490560013297,-3264.007453942476,0.00034855361455385175,343
0,31037745.0,-88.40533256821391,-3272.779039648029,0.00014257280936904362,136
0,32757777.0,-75.55894680437541,-3278.5824481065206,0.00014256415653118667,170
0,32757784.0,-76.06325258698871,-3273.4133291142007,0.00014256415653118667,145
0,32757788.0,-88.4861502851436,-3271.917262927712,0.00014256415653118667,150
0,32758041.0,-81.51945296802114,-3277.7976694075114,0.00014256415653118667,122
0,32758043.0,-82.0352735672177,-3272.7160810840564,0.00014256415653118667,118
0,20953415.0,-79.9913583419193,-3306.5719974248705,5.674531066590934e-05,53
0,20953417.0,-88.26286008839725,-3305.845259777332,5.674531066590934e-05,66
0,20953418.0,-89.16048833149125,-3305.735225280506,5.674531066590934e-05,67
0,20953420.0,-100.69450833518749,-3304.349280596809,5.674531066590934e-05,62
0,20953421.0,-101.67353648308654,-3298.0853936089147,5.674531066590934e-05,55
0,20953422.0,-100.75152861057813,-3301.499942120435,5.674531066590934e-05,57
0,20953425.0,-100.76532103571571,-3305.237659184528,5.674531066590934e-05,54
0,20953439.0,-104.13277756656316,-3304.7771276815156,5.674531066590934e-05,53
0,20953441.0,-105.23329783648842,-3304.061401295302,5.674531066590934e-05,68
0,20953442.0,-104.70018111508489,-3303.1640818200044,5.674531066590934e-05,70
0,20953772.0,-87.17953333229798,-3294.3731179531806,5.674531066590934e-05,68
0,20953847.0,-86.97030462316025,-3286.702164009648,2.372608140376996e-05,19
0,20964427.0,-125.73360641065392,-3274.1966521837944,2.372608140376996e-05,22
0,31022264.0,-114.2735487645823,-3273.9704383538074,2.372608140376996e-05,28
0,31022276.0,-116.40505851023681,-3273.74216442825,2.372608140376996e-05,26
0,31022277.0,-115.98551510297511,-3277.235785660724,2.372608140376996e-05,20
0,31037744.0,-119.38372216658354,-3273.3852131208378,2.372608140376996e-05,23
0,31037747.0,-114.68918977886187,-3269.7109501899117,2.372608140376996e-05,30
0,31037749.0,-118.72172224424139,-3271.5970135362836,2.372608140376996e-05,29
0,31037751.0,-102.28290764557005,-3275.272064124272,2.372608140376996e-05,26
0,31037752.0,-101.95209871765019,-3278.857351220876,2.372608140376996e-05,22
0,31037753.0,-99.4121494660858,-3278.1515671957786,2.372608140376996e-05,22
0,31037754.0,-102.06930099312103,-3277.8668792554254,2.372608140376996e-05,24
0,31037755.0,-94.92377357214082,-3276.0871954804647,2.372608140376996e-05,24
0,31037756.0,-94.5554803392697,-3279.7028242319375,2.372608140376996e-05,24
0,31095328.0,-110.27547567600504,-3274.4216101833445,2.372608140376996e-05,25
0,31095867.0,-125.54234546196585,-3261.922928506461,2.372608140376996e-05,25
0,32755969.0,-86.40395121177698,-3292.0663538067583,2.372608140376996e-05,31
0,31037750.0,-102.64507283408966,-3271.1364303325386,0.00013652447570703226,170
0,31095620.0,-94.9344694494439,-3271.9996307964066,0.00013652447570703226,120
0,31095862.0,-95.60938450582489,-3265.4311931761576,0.00013652447570703226,137
0,31095864.0,-103.29380117002438,-3264.5509288476705,0.00013652447570703226,144
0,31096312.0,-95.28844102101812,-3268.7144101367735,0.00013652447570703226,136
0,31096820.0,-87.97171785902674,-3276.9824600820434,0.00013655908705846007,150
0,31095866.0,-115.33653291265728,-3263.1577057536733,0.00013458624002707438,125
0,31096313.0,-102.98870504441311,-3267.8617694362597,0.00013458624002707438,130
0,31096314.0,-111.61530019293059,-3266.924088055278,0.00013458624002707438,142
0,31096316.0,-95.96075784200093,-3262.1764406842067,0.0001814846212117692,172
0,31096319.0,-103.66108926337711,-3261.240947448433,0.0001814846212117692,178
0,31096322.0,-112.22686280394464,-3260.307182957594,0.0001814846212117692,175
0,31147880.0,-106.72069158574686,-3257.6441745056363,0.0001814846212117692,188
0,31147883.0,-109.25698253489736,-3260.585182245143,0.0001814846212117692,174
0,31147885.0,-106.36994020947623,-3260.918880509605,0.0001814846212117692,166
0,31147886.0,-106.84745081831898,-3260.8644830639482,0.0001814846212117692,186
0,31147888.0,-106.69689424922672,-3262.3562295465254,0.0001814846212117692,178
0,20953849.0,-89.07492778532878,-3266.1757031146517,0.00014090281166265136,133
0,31086764.0,-103.97348615504052,-3257.957864359165,0.00014086820031122355,151
0,31095613.0,-94.83443018701655,-3253.2070832740174,0.00014086820031122355,138
0,31095617.0,-96.73405777831522,-3258.8214893315253,0.00014086820031122355,150
0,31095618.0,-97.29986209311937,-3252.918250115157,0.00014086820031122355,121
0,31095619.0,-96.24023579047116,-3258.8938508604106,0.00014086820031122355,132
0,32755993.0,-89.81783281748403,-3258.747451047159,0.0001408941588247944,137
0,32757791.0,-89.43805686651967,-3262.388282672128,0.0001408941588247944,149
0,29688872.0,-90.86411924272397,-3247.8806427681347,0.00016979463726702333,171
0,31086757.0,-104.53062819178831,-3252.0556793946766,0.00016978598442916635,181
0,31086759.0,-109.08287895068497,-3245.653097223897,0.00016978598442916635,168
0,31086767.0,-105.09785534770072,-3246.122897822051,0.00016980329010488028,141
0,31095615.0,-95.08286591966953,-3250.5098524684095,0.00016978598442916635,170
0,27559803.0,-95.62399762083442,-3235.572960310079,0.0008131763961208947,818
0,27559804.0,-99.10163275015293,-3235.158835911215,0.0008131763961208947,797
0,27559805.0,-102.69304339725295,-3234.7270610934766,0.0008131763961208947,832
0,27558330.0,-129.18377846898056,-3231.683683169761,0.00045661025371150285,443
0,27559806.0,-106.1747052790015,-3234.31263210397,0.0006869314917879247,696
0,27559809.0,-118.17610244444222,-3232.904308143652,0.0006869314917879247,728
0,29688434.0,-130.02382586806016,-3223.5919057670276,7.858507341686316e-05,87
0,25768704.0,-107.75541322717436,-3216.303939623867,0.00020376567869342772,199
0,20953852.0,-92.51968214841554,-3230.1961731394995,0.00024111997972190143,242
0,25768705.0,-98.45910403524067,-3217.435469417607,0.00024110267404618753,226
0,29688422.0,-93.03687113652495,-3224.358891874851,0.00024110267404618753,269
0,29688419.0,-69.22695941119673,-3228.8842701851936,0.000595834414829905,608
0,29687908.0,-48.516819997220864,-3220.697009025994,0.00031108682663323763,309
0,29687913.0,-40.2428000144414,-3221.8661894175366,0.00031108682663323763,323
0,29688401.0,-40.54679468643644,-3218.8837783231033,0.00031108682663323763,317
0,29688453.0,-46.9271536421702,-3224.2950851180276,0.00031108682663323763,320
0,29688544.0,-51.8732863683922,-3223.6149945903007,0.0003110954794710946,335
0,29687518.0,-41.74406859047076,-3206.9767107059697,0.00019995843003636763,210
0,29687656.0,-40.85023295297515,-3215.929254656401,0.00019994977719851067,168
0,25628772.0,-54.01562338171061,-3203.2300854181412,0.001259013866700489,1227
0,3458680.0,-94.91909062295235,-3180.9713365377365,0.00020630096018551546,212
0,21090716.0,-97.18024018289816,-3181.429319199053,0.00020630096018551546,189
0,21099028.0,-55.68538838501263,-3185.1181380463995,0.00020630096018551546,230
0,21099033.0,-96.77787007794359,-3180.6879105324615,0.00020630096018551546,234
0,3458699.0,-63.924729489476704,-3185.4490724144716,0.00015871035197226427,148
0,21099074.0,-55.56461321190545,-3186.7901583540906,0.00015871035197226427,183
0,25768774.0,-54.57030057179554,-3197.7550183198323,0.00015871900481012122,155
0,25628766.0,1.4450809571731043,-3204.054037789536,8.72032999223901e-05,85
0,26240563.0,9.875488078914714,-3223.0874068760877,8.72032999223901e-05,99
0,26240577.0,8.387323720899076,-3217.126701842302,8.721195276024706e-05,96
0,26240581.0,1.437597274289601,-3207.1161658772717,8.72032999223901e-05,85
0,29604900.0,14.423014026282999,-3218.0089118820906,8.72032999223901e-05,84
0,29604906.0,16.07217956837303,-3233.177477616573,8.72032999223901e-05,91
0,29604910.0,13.313277685893354,-3205.866776179164,8.72032999223901e-05,103
0,29605051.0,2.3425550018750982,-3216.254203240153,8.721195276024706e-05,93
0,29605052.0,-13.43736243194735,-3214.0028309648997,8.721195276024706e-05,100
0,29687309.0,-14.118586795264036,-3207.8080693317233,8.72032999223901e-05,80
0,29687315.0,6.885620820405165,-3210.887682916978,8.72032999223901e-05,90
0,29687316.0,13.808539445663428,-3211.9438013525005,8.72032999223901e-05,87
0,29687486.0,5.743053119379965,-3204.749464449518,8.72032999223901e-05,90
0,29687649.0,15.025541030464865,-3223.828270352612,8.72032999223901e-05,83
0,29687652.0,2.9389498345590255,-3222.118177248535,8.72032999223901e-05,88
0,29687653.0,-12.853328601845533,-3219.8963828883448,8.72032999223901e-05,85
0,29687983.0,-12.264161935186621,-3225.7410789476844,8.722060559810401e-05,89
0,29687984.0,10.861776690573606,-3228.958789883299,8.72032999223901e-05,83
0,29687985.0,12.432713251153928,-3229.189494949204,8.72032999223901e-05,83
0,29687986.0,15.62742104541394,-3229.6368153939384,8.72032999223901e-05,92
0,29688108.0,-5.8544398728508895,-3226.599387775295,8.72032999223901e-05,97
0,29688113.0,-6.48209537667617,-3220.809618362345,8.72032999223901e-05,91
0,29688115.0,-6.158709272870965,-3223.9225555139274,8.72032999223901e-05,74
0,29688116.0,-12.562176875074329,-3222.900784155635,8.721195276024706e-05,81
0,29689521.0,9.166890069930105,-3220.1186606278434,8.72032999223901e-05,90
0,29689542.0,-16.227230022859203,-3228.577075634733,8.72032999223901e-05,89
0,29689630.0,15.311226581165101,-3226.6707196120537,8.722925843596096e-05,86
0,29696827.0,-23.14874397234371,-3227.5978919987533,8.72032999223901e-05,92
0,29824488.0,3.922862439148048,-3231.437233497052,8.72032999223901e-05,95
0,32547297.0,12.89376024743251,-3232.716643202044,8.72032999223901e-05,85
0,32547299.0,11.271967482874516,-3232.4834038916933,8.72032999223901e-05,65
0,29689691.0,34.23072948070012,-3241.8185167744905,0.00032256048963155964,290
0,29604953.0,39.246983886488124,-3242.589126759343,0.00047787892916389767,477
0,29604987.0,39.19049846847338,-3242.0675016548757,0.00047787892916389767,475
0,29696866.0,43.83742129473603,-3242.7921257825674,0.00047787892916389767,462
0,29696869.0,45.183453690773604,-3240.461002041512,0.00047787892916389767,485
0,29604989.0,40.161916555849075,-3250.7701507764477,0.00014670021302681105,156
0,29604993.0,39.66735355669016,-3246.2692782966114,0.00014670021302681105,142
0,29604709.0,50.81035744529572,-3247.969806553996,0.0002005554758484975,234
0,29696864.0,44.052156664736685,-3244.953422322084,0.0002005554758484975,179
0,29604695.0,51.30308611585815,-3252.397310353511,0.0001974750655714216,182
0,29604707.0,51.91643825002757,-3257.353964864462,0.0001974750655714216,192
0,29604710.0,50.37004187369712,-3244.128630726409,7.960610828398381e-05,74
0,29604984.0,59.30745466022336,-3245.5065299247494,7.960610828398381e-05,86
0,29604990.0,60.108236904663045,-3253.5561914695927,7.960610828398381e-05,66
0,29604992.0,59.67193213702103,-3249.292387866083,7.962341395969773e-05,78
0,29696860.0,45.44001865073869,-3243.202324226338,7.960610828398381e-05,74
0,29696868.0,59.00733055200999,-3242.6244984152977,7.963206679755468e-05,90
0,29696965.0,68.912748480363,-3241.158921367354,0.0003654006898613427,360
0,29696967.0,64.19274937324235,-3240.384311251679,0.0003653574256720579,353
0,29696972.0,61.127311863654086,-3254.065229385455,0.000365340119996344,362
0,29696962.0,76.36534225315245,-3256.407299171796,0.0003718124427133462,371
0,29696963.0,81.0468472597845,-3257.141637823115,0.0003718124427133462,374
0,29696676.0,75.4268155305931,-3245.870054101196,0.0003576390943036543,360
0,29696939.0,79.56753540611089,-3242.873535851328,0.0003577083170065099,356
0,29696960.0,75.0908998582122,-3242.1525747752376,0.0003576477471415112,370
0,29697047.0,83.58812577905564,-3243.5378869070087,0.00035769966416865297,338
0,21631725.0,96.06104356014794,-3245.6024587735765,0.0002067941719433619,199
0,29696673.0,96.32957370927988,-3249.20321015619,0.00020678551910550494,210
0,29696674.0,86.81682538638006,-3247.763815030341,0.0002067941719433619,206
0,29696885.0,86.38192567129681,-3244.012674170401,0.0002067941719433619,190
0,29696932.0,87.25266936793196,-3252.1278830578394,0.00020678551910550494,213
0,29697105.0,96.7409890420472,-3252.939829175114,0.0002067941719433619,217
0,23922863.0,59.705061248178026,-3239.666537294728,0.00026484606112567137,268
0,29687638.0,95.17700902459319,-3236.519731674977,0.00026484606112567137,274
0,29687639.0,82.51367552586908,-3234.4091037182534,0.00026484606112567137,268
0,29687676.0,58.69166015206656,-3230.498905706161,0.0002648633668013853,285
0,29687992.0,59.23171860694265,-3235.596491149645,0.00026484606112567137,269
0,29688004.0,95.82536847940037,-3242.2636215073135,0.00026485471396352835,255
0,29697053.0,77.65781227297384,-3233.60479735905,0.00026484606112567137,296
0,29697054.0,74.81164544045578,-3233.1341497698318,0.0002648633668013853,254
0,29697057.0,70.9766083627137,-3235.337608347104,0.00026484606112567137,280
0,29697060.0,58.96475179569961,-3233.4062074673075,0.0002648633668013853,237
0,25629292.0,123.11833995513234,-3250.0985916422483,0.0001453157589696983,146
0,29697090.0,108.33571651800321,-3244.4331023367968,0.00014526384194255655,146
0,29697155.0,114.0419150748603,-3248.5781939456274,0.0001453503703211261,129
0,29697159.0,118.28054384915686,-3249.286883974846,0.0001453503703211261,147
0,23922848.0,129.03925101035793,-3251.0942230237088,0.0008258701092570473,826
0,29687995.0,124.34288687595017,-3247.10334600871,0.0008258268450677626,796
0,25629291.0,124.92172743599349,-3250.4081749428615,0.00017951177418038352,171
0,29697122.0,120.47705561983048,-3256.426455663822,0.00017945985715324178,208
0,23922851.0,131.54849863134086,-3274.0821658656578,0.00025408193083161965,243
0,29697124.0,129.74416546052908,-3257.9461511144596,0.00025404731948019184,253
0,25629238.0,125.6224146802042,-3273.10411643686,0.00019050953109657303,213
0,29697123.0,123.79543727645296,-3256.932652345152,0.00024742789851962143,266
0,29697100.0,104.39674303636139,-3269.6620758794165,0.0001990239235478165,206
0,29697101.0,102.7335482118956,-3253.9516292318667,0.00019901527070995955,210
0,29697091.0,108.59184048411089,-3247.662908437542,0.00019300154839937598,193
0,29697109.0,118.79420489526956,-3256.363790259822,0.00019297558988580512,193
